User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
2105,John Morrow,cindyrogers@example.net,cindyrogers,01/07/77,Female,Port Robertmouth,18/01/24,17/01/25,Annual,Visa,Manual,Regular,Clothing,Romance,Smart TV,Medium,4.8,9
2106,Katherine Henderson,hernandeztravis@example.com,hernandeztravis,08/10/81,Female,Lake Debraberg,23/03/24,23/03/25,Annual,Mastercard,Auto-renew,Regular,Clothing,Action,Smart TV,Medium,3.5,0
2107,Veronica Smith,brittanyrojas@example.net,brittanyrojas,10/03/80,Male,Haroldbury,18/01/24,17/01/25,Annual,Visa,Manual,Regular,Clothing,Romance,Smartphone,High,3.5,0
2108,Ronnie Baker,xshaffer@example.com,xshaffer,10/03/75,Female,Tiffanymouth,14/01/24,13/01/25,Monthly,Amex,Auto-renew,Occasional,Electronics,Comedy,Smartphone,Low,3.7,5
2109,Ashley Perkins,qramsey@example.net,qramsey,03/11/73,Male,Mcclainchester,12/03/24,12/03/25,Annual,Amex,Auto-renew,Frequent,Electronics,Comedy,Smart TV,Medium,3.1,2
2110,Caleb Hill,heatherphillips@example.net,heatherphillips,21/11/64,Female,Lake Erinshire,19/03/24,19/03/25,Monthly,Mastercard,Manual,Frequent,Books,Comedy,Smart TV,High,3.8,4
2111,Robert Carr,abigailwilson@example.org,abigailwilson,19/07/66,Female,East Anne,22/01/24,21/01/25,Monthly,Amex,Manual,Frequent,Books,Drama,Tablet,Medium,3.4,3
2112,Nicholas Walker,lberg@example.com,lberg,21/11/85,Female,West Erin,01/02/24,31/01/25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Drama,Tablet,Low,3.1,10
2113,Zachary Smith,heathershields@example.org,heathershields,09/09/50,Female,Fletcherberg,02/03/24,02/03/25,Annual,Amex,Manual,Occasional,Books,Drama,Tablet,Low,4.2,8
2114,Leah Farrell,melodystanley@example.net,melodystanley,07/05/33,Female,South Sue,21/01/24,20/01/25,Monthly,Amex,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,4.5,5
2115,Heidi Yoder,holly50@example.net,holly50,20/01/55,Female,Sharonton,10/02/24,09/02/25,Monthly,Mastercard,Manual,Regular,Electronics,Drama,Smart TV,High,4.8,0
2116,Gregory Perez,jerry34@example.net,jerry34,13/12/99,Male,Port Morganhaven,19/03/24,19/03/25,Monthly,Amex,Manual,Frequent,Books,Horror,Tablet,High,4,10
2117,Tim Brown,michelefoster@example.com,michelefoster,03/11/37,Female,Susanfurt,15/02/24,14/02/25,Monthly,Amex,Manual,Frequent,Books,Comedy,Tablet,Medium,3.8,4
2118,Michelle Foster DDS,brent52@example.org,brent52,07/12/82,Male,Port Felicia,09/03/24,09/03/25,Annual,Visa,Auto-renew,Regular,Books,Sci-Fi,Smart TV,High,4.6,5
2119,Jose Garcia,michael05@example.org,michael05,28/11/46,Male,West Garrettfort,28/01/24,27/01/25,Annual,Mastercard,Manual,Regular,Books,Romance,Tablet,Medium,4.6,1
2120,Richard Casey,oyoung@example.org,oyoung,09/09/93,Female,East Stephanie,04/03/24,04/03/25,Annual,Amex,Auto-renew,Occasional,Books,Documentary,Smart TV,Medium,5,7
2121,Eileen Thomas,phillipsaustin@example.net,phillipsaustin,01/08/62,Female,South Sheilafurt,30/03/24,30/03/25,Annual,Mastercard,Manual,Regular,Clothing,Romance,Tablet,Medium,4.3,2
2122,Rachel Herrera,cmooney@example.org,cmooney,19/06/39,Female,East Carlafurt,25/01/24,24/01/25,Monthly,Amex,Auto-renew,Occasional,Electronics,Horror,Smartphone,Low,4.5,3
2123,Whitney Williams,debramckinney@example.net,debramckinney,17/01/39,Male,West Carlamouth,22/02/24,21/02/25,Monthly,Mastercard,Manual,Frequent,Books,Horror,Smart TV,Low,4.4,7
2124,John Cooke,xpearson@example.com,xpearson,13/12/86,Male,New Jenniferborough,03/03/24,03/03/25,Annual,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smart TV,Medium,3.1,6
2125,Angela Atkins,sstevens@example.net,sstevens,18/05/74,Male,Frederickview,11/02/24,10/02/25,Annual,Amex,Auto-renew,Regular,Clothing,Documentary,Tablet,Low,3.1,0
2126,Stephen Price,amber88@example.net,amber88,04/10/83,Female,East John,16/02/24,15/02/25,Annual,Visa,Auto-renew,Frequent,Electronics,Romance,Smartphone,Low,3.3,1
2127,Luis Phillips,shawn20@example.net,shawn20,01/03/40,Female,Kennethton,27/03/24,27/03/25,Annual,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,Medium,3.6,1
2128,Juan Moody,scott11@example.net,scott11,23/03/80,Male,Mcgeefort,19/03/24,19/03/25,Monthly,Amex,Auto-renew,Occasional,Clothing,Documentary,Tablet,Medium,4.3,9
2129,Lauren Wallace,rrobinson@example.net,rrobinson,14/07/90,Male,Justinhaven,19/03/24,19/03/25,Annual,Mastercard,Manual,Regular,Clothing,Documentary,Smartphone,High,4.3,10
2130,Lisa Gay,olivercolton@example.net,olivercolton,12/05/56,Male,North Michelle,01/02/24,31/01/25,Monthly,Visa,Manual,Regular,Clothing,Sci-Fi,Smart TV,Low,3,4
2131,Kevin Miller,kristen14@example.org,kristen14,20/05/40,Male,Port Stephen,06/01/24,05/01/25,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Horror,Smartphone,High,3.3,5
2132,Heather Powell,gcole@example.com,gcole,24/09/83,Male,Rachelhaven,28/03/24,28/03/25,Annual,Amex,Manual,Frequent,Clothing,Action,Smart TV,Medium,4.8,8
2133,James Brown,iryan@example.com,iryan,21/02/65,Female,Sharonmouth,23/02/24,22/02/25,Annual,Amex,Manual,Occasional,Electronics,Romance,Tablet,Low,4.9,3
2134,Lauren Stevenson,laurenmyers@example.com,laurenmyers,27/05/34,Male,Johnsonland,01/01/24,31/12/24,Monthly,Visa,Auto-renew,Frequent,Clothing,Romance,Smartphone,Medium,4.5,8
2135,Kenneth Clark,dwright@example.net,dwright,28/12/55,Male,Port Jamesfurt,01/02/24,31/01/25,Annual,Mastercard,Auto-renew,Regular,Books,Documentary,Tablet,High,3.3,2
2136,Christine Williams,rodriguezcassandra@example.com,rodriguezcassandra,23/10/37,Female,Lake Melindamouth,27/03/24,27/03/25,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smartphone,Low,3.8,1
2137,Kevin Gonzalez,rebeccawilliamson@example.com,rebeccawilliamson,16/11/47,Male,Cantushire,20/01/24,19/01/25,Annual,Visa,Auto-renew,Regular,Books,Drama,Tablet,Medium,3.8,0
2138,Dan Pennington,amycampbell@example.net,amycampbell,23/10/97,Male,East Robert,17/02/24,16/02/25,Annual,Amex,Manual,Occasional,Clothing,Sci-Fi,Smartphone,Low,3.7,4
2139,Jason Smith,karen93@example.org,karen93,01/06/65,Female,Lake Anitaland,09/04/24,09/04/25,Annual,Visa,Manual,Occasional,Books,Horror,Smartphone,Medium,5,2
2140,Brandi Johnson,zmoran@example.com,zmoran,27/07/61,Female,New Malloryville,04/03/24,04/03/25,Monthly,Amex,Auto-renew,Occasional,Electronics,Drama,Tablet,Low,4.4,3
2141,Tiffany Lewis,theresa58@example.net,theresa58,24/06/95,Female,Harmonton,24/03/24,24/03/25,Annual,Visa,Manual,Occasional,Electronics,Romance,Smartphone,Low,4.7,1
2142,Whitney Holden,jwelch@example.org,jwelch,14/07/98,Female,Owensborough,04/02/24,03/02/25,Annual,Mastercard,Manual,Frequent,Clothing,Horror,Smart TV,High,3.2,5
2143,Melissa Nguyen,rosealisha@example.org,rosealisha,01/10/99,Male,South Melindaton,24/02/24,23/02/25,Annual,Visa,Auto-renew,Frequent,Electronics,Horror,Tablet,Medium,3,0
2144,Anthony Jacobs,ihernandez@example.net,ihernandez,12/08/90,Female,Lake Erik,27/01/24,26/01/25,Monthly,Amex,Manual,Frequent,Clothing,Comedy,Smart TV,Medium,3.1,0
2145,Anthony Fletcher,kevinmiller@example.org,kevinmiller,02/02/87,Female,Hayesfurt,21/02/24,20/02/25,Annual,Amex,Manual,Regular,Books,Action,Smart TV,Medium,3.4,0
2146,Christopher Odonnell,richard37@example.org,richard37,17/02/67,Male,West Robertburgh,15/03/24,15/03/25,Monthly,Visa,Auto-renew,Frequent,Electronics,Horror,Smart TV,High,4.3,6
2147,Benjamin Martinez,brandonmatthews@example.com,brandonmatthews,07/01/50,Female,Gonzaleztown,23/03/24,23/03/25,Monthly,Visa,Manual,Frequent,Electronics,Drama,Tablet,Low,3.6,4
2148,William Navarro,brenda66@example.com,brenda66,19/01/70,Female,East Alexandriafort,25/01/24,24/01/25,Annual,Visa,Manual,Regular,Books,Action,Smart TV,Low,3.7,10
2149,Allison Anderson,patty13@example.com,patty13,03/12/03,Female,Bennettburgh,04/04/24,04/04/25,Annual,Amex,Auto-renew,Occasional,Books,Drama,Smartphone,Medium,4.9,3
2150,Donna Mcdonald,julie02@example.org,julie02,22/07/98,Male,East Kristin,28/03/24,28/03/25,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,Medium,4.7,5
2151,Jamie Thomas,melissa14@example.org,melissa14,10/03/79,Female,East Jessica,03/01/24,02/01/25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Action,Tablet,Medium,3.5,0
2152,Ernest Moses,david32@example.org,david32,28/07/95,Female,Andersonside,03/01/24,02/01/25,Annual,Visa,Auto-renew,Occasional,Electronics,Action,Smart TV,High,4.2,0
2153,Matthew Hanson,kwest@example.com,kwest,13/10/94,Female,North Claytonburgh,10/02/24,09/02/25,Annual,Mastercard,Manual,Regular,Books,Action,Smartphone,High,3.1,8
2154,Veronica Kelley,xjenkins@example.org,xjenkins,06/10/55,Male,Millerchester,03/04/24,03/04/25,Annual,Mastercard,Auto-renew,Regular,Electronics,Documentary,Tablet,Low,4.3,10
2155,Linda Reeves,angel63@example.net,angel63,28/08/49,Female,Maryside,29/01/24,28/01/25,Annual,Mastercard,Manual,Occasional,Electronics,Horror,Smartphone,Low,4.9,4
2156,Christopher Mendoza,harmontheresa@example.com,harmontheresa,10/01/84,Male,East Richard,09/04/24,09/04/25,Monthly,Visa,Auto-renew,Regular,Books,Romance,Smart TV,Medium,4.1,3
2157,Jesus Robertson,bennettlauren@example.org,bennettlauren,09/11/66,Female,Lake Patriciamouth,03/04/24,03/04/25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,3.3,4
2158,Jamie Gilmore,amber55@example.com,amber55,30/07/57,Male,South Kevin,02/01/24,01/01/25,Monthly,Mastercard,Manual,Regular,Books,Drama,Tablet,Medium,4.2,7
2159,James Collins,ahernandez@example.org,ahernandez,19/09/46,Male,South Hannahfort,04/02/24,03/02/25,Monthly,Amex,Auto-renew,Regular,Clothing,Action,Tablet,Low,4.3,1
2160,Miss Mary Dunn,edward98@example.org,edward98,10/04/37,Female,Joshuastad,25/03/24,25/03/25,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Smartphone,Medium,4.4,1
2161,Brian Garner,lowetamara@example.org,lowetamara,04/05/97,Female,East Derek,06/03/24,06/03/25,Annual,Visa,Auto-renew,Frequent,Electronics,Action,Tablet,Medium,4.8,5
2162,Rebecca Kennedy,brittanygoodman@example.net,brittanygoodman,15/09/58,Female,Thomasville,05/03/24,05/03/25,Monthly,Visa,Manual,Regular,Clothing,Drama,Smartphone,Low,4,7
2163,Heather Rivera,fodom@example.com,fodom,21/01/80,Female,Lake Jeffreychester,10/04/24,10/04/25,Monthly,Visa,Auto-renew,Frequent,Electronics,Horror,Smartphone,High,3.8,3
2164,Vanessa Harris,kathygarrison@example.com,kathygarrison,26/01/56,Female,New Carolberg,31/01/24,30/01/25,Annual,Amex,Manual,Regular,Clothing,Romance,Smart TV,High,4.3,5
2165,Mr. Noah Hebert,patrickhenderson@example.org,patrickhenderson,16/01/73,Female,Lake Edwin,12/01/24,11/01/25,Monthly,Visa,Manual,Occasional,Books,Action,Smartphone,High,4.3,0
2166,Jerry Clark,jasmine55@example.com,jasmine55,22/02/58,Male,Sellersberg,21/01/24,20/01/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Romance,Tablet,Low,4.8,4
2167,Kim James,frank53@example.org,frank53,23/01/40,Male,Shawnmouth,06/01/24,05/01/25,Monthly,Amex,Manual,Frequent,Books,Sci-Fi,Tablet,Low,4.9,6
2168,April Long,apatterson@example.org,apatterson,13/10/04,Female,North Sheri,17/01/24,16/01/25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Smartphone,Low,3.7,0
2169,Michael Johnson,stephenstevens@example.com,stephenstevens,28/10/79,Male,South Patricktown,05/04/24,05/04/25,Annual,Mastercard,Manual,Frequent,Electronics,Horror,Smart TV,Medium,3.3,0
2170,Vincent Conner,aaronking@example.net,aaronking,28/06/95,Female,Lake Davidbury,31/01/24,30/01/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Romance,Smart TV,Medium,4.3,8
2171,Jordan Stephens,thompsonterrance@example.com,thompsonterrance,11/08/88,Male,Elliottberg,02/03/24,02/03/25,Monthly,Mastercard,Auto-renew,Regular,Books,Action,Tablet,High,4,10
2172,Stefanie Robinson,austin94@example.net,austin94,15/05/62,Male,North Maria,24/03/24,24/03/25,Annual,Amex,Manual,Regular,Books,Drama,Smart TV,Low,4.8,10
2173,Rachael Ramos,brian67@example.com,brian67,30/09/02,Female,New Lisa,26/01/24,25/01/25,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Low,3.7,1
2174,Jerry Romero,christinareese@example.net,christinareese,19/07/67,Female,New Jenniferberg,20/02/24,19/02/25,Monthly,Mastercard,Manual,Regular,Clothing,Comedy,Smart TV,Medium,4.6,10
2175,Joe Buchanan,lindalevy@example.net,lindalevy,03/12/89,Male,East Rebecca,02/04/24,02/04/25,Monthly,Amex,Manual,Frequent,Electronics,Documentary,Smartphone,Medium,4.1,0
2176,Richard Martinez,kellymiller@example.com,kellymiller,13/10/39,Female,North Joshuaburgh,27/02/24,26/02/25,Annual,Amex,Auto-renew,Frequent,Electronics,Action,Smartphone,High,4.4,8
2177,Stephen Shaw,derek79@example.org,derek79,13/09/42,Female,West Brandiside,27/01/24,26/01/25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Action,Smartphone,Medium,4.5,5
2178,Meghan Martin,qhill@example.org,qhill,15/02/35,Female,Kennedyborough,09/03/24,09/03/25,Annual,Mastercard,Manual,Regular,Electronics,Horror,Tablet,Low,4.6,2
2179,Ann Page,bdelacruz@example.org,bdelacruz,21/03/74,Male,Emilyton,12/04/24,12/04/25,Monthly,Amex,Auto-renew,Regular,Clothing,Action,Tablet,Medium,4.2,7
2180,Vanessa Williams,kristinelewis@example.org,kristinelewis,25/08/76,Female,Port Johnview,09/02/24,08/02/25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Smartphone,Low,4.4,5
2181,Alexander Harris,austin55@example.net,austin55,10/09/98,Male,Henryburgh,28/01/24,27/01/25,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Smart TV,Low,4.1,4
2182,Henry Campbell,anthonykeller@example.org,anthonykeller,09/10/84,Male,Waltersbury,14/04/24,14/04/25,Monthly,Visa,Manual,Frequent,Electronics,Horror,Smart TV,Low,3.3,9
2183,Heather Williams,seannorris@example.net,seannorris,12/05/83,Female,Lake Jacqueline,08/03/24,08/03/25,Monthly,Visa,Manual,Regular,Clothing,Action,Smart TV,Low,4.1,1
2184,Robert Davis,anthony28@example.net,anthony28,28/06/66,Male,North Kristinahaven,12/03/24,12/03/25,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Tablet,Medium,4.5,10
2185,Shannon Conner,jacqueline84@example.com,jacqueline84,24/11/66,Male,North Tiffany,29/03/24,29/03/25,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Smartphone,Low,4.5,8
2186,Charles Edwards,denisefox@example.com,denisefox,04/10/63,Female,Port Sethhaven,12/03/24,12/03/25,Annual,Amex,Manual,Frequent,Books,Documentary,Smartphone,Medium,4.1,3
2187,Jeff Evans,rachelstevens@example.com,rachelstevens,07/04/39,Female,East Sarahstad,03/01/24,02/01/25,Annual,Amex,Auto-renew,Frequent,Electronics,Documentary,Smart TV,High,4.9,0
2188,Jill White,ocobb@example.com,ocobb,07/02/47,Male,Lake Mark,16/02/24,15/02/25,Monthly,Visa,Auto-renew,Regular,Books,Action,Smart TV,High,4.6,0
2189,Tracey Mora,vthomas@example.com,vthomas,26/12/52,Female,Stevenport,12/01/24,11/01/25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,4.4,0
2190,Brent Young,dlane@example.com,dlane,14/12/46,Male,North Timchester,08/04/24,08/04/25,Annual,Amex,Manual,Regular,Electronics,Drama,Smartphone,Low,3,8
2191,David Wood,wward@example.net,wward,24/03/91,Male,Harrisonton,12/01/24,11/01/25,Monthly,Visa,Manual,Occasional,Electronics,Documentary,Smart TV,High,4,7
2192,Shawn Carter,mccarthykathleen@example.com,mccarthykathleen,08/07/33,Male,Oliviachester,13/03/24,13/03/25,Monthly,Amex,Manual,Occasional,Books,Documentary,Tablet,High,3.7,3
2193,Daniel Maldonado,thomasoneill@example.com,thomasoneill,05/04/96,Female,Lake Deanmouth,02/01/24,01/01/25,Monthly,Amex,Manual,Frequent,Electronics,Action,Smartphone,Medium,4.7,9
2194,Tyler Taylor,anthony10@example.com,anthony10,17/12/04,Male,Lake Jerry,10/01/24,09/01/25,Monthly,Visa,Auto-renew,Regular,Books,Horror,Smartphone,Low,3.6,5
2195,Elizabeth Carter,karen42@example.net,karen42,14/08/68,Female,Aaronstad,18/02/24,17/02/25,Annual,Amex,Auto-renew,Regular,Books,Romance,Smartphone,High,4.7,3
2196,Kevin Galloway,allenbenjamin@example.net,allenbenjamin,04/10/81,Male,Cochranville,21/03/24,21/03/25,Monthly,Amex,Auto-renew,Occasional,Clothing,Documentary,Smartphone,Low,3.4,3
2197,Donna Castillo,prichards@example.net,prichards,27/03/78,Male,Reedport,14/04/24,14/04/25,Monthly,Mastercard,Manual,Occasional,Clothing,Romance,Smartphone,Low,3.4,6
2198,Jennifer Hamilton,rebeccaochoa@example.com,rebeccaochoa,22/01/96,Male,North Richard,29/03/24,29/03/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Action,Tablet,Medium,4.2,8
2199,Willie Bennett,misty07@example.org,misty07,12/05/47,Male,South Toddborough,09/04/24,09/04/25,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,High,4.2,8
2200,Susan Knight,smithjason@example.org,smithjason,18/07/88,Male,Hensonchester,20/02/24,19/02/25,Annual,Amex,Manual,Occasional,Books,Drama,Smartphone,High,3,8
2201,Joseph Drake,melindajohnson@example.com,melindajohnson,28/07/65,Male,Lake Kimberly,12/04/24,12/04/25,Monthly,Amex,Auto-renew,Regular,Clothing,Romance,Smartphone,Medium,4.6,5
2202,Gina Carey,angel52@example.org,angel52,07/02/52,Male,North Eric,10/03/24,10/03/25,Monthly,Visa,Manual,Frequent,Clothing,Drama,Smart TV,High,4.8,0
2203,Jessica King,downslawrence@example.com,downslawrence,12/08/92,Female,Hunterburgh,27/03/24,27/03/25,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Tablet,Medium,3.9,6
2204,Christopher Oliver,thompsonlauren@example.org,thompsonlauren,11/02/69,Female,Davidshire,27/02/24,26/02/25,Annual,Amex,Manual,Frequent,Clothing,Comedy,Tablet,High,4.9,5
2205,Beth Johnson,jenniferjohnson@example.net,jenniferjohnson,13/11/00,Female,Jessicabury,09/04/24,09/04/25,Annual,Amex,Auto-renew,Regular,Books,Sci-Fi,Smart TV,Medium,3.5,3
2206,Jonathan Dixon,tammymanning@example.net,tammymanning,17/06/76,Female,Lake Brittanyhaven,22/02/24,21/02/25,Monthly,Mastercard,Manual,Regular,Clothing,Action,Smartphone,High,3.5,6
2207,Jennifer King,gordonkaren@example.com,gordonkaren,31/12/02,Female,North James,12/03/24,12/03/25,Monthly,Mastercard,Manual,Occasional,Books,Sci-Fi,Smartphone,High,4.3,5
2208,Tina Burke,jenniferevans@example.org,jenniferevans,03/10/64,Female,Christineberg,04/03/24,04/03/25,Annual,Visa,Manual,Regular,Electronics,Documentary,Smartphone,High,4.5,1
2209,Mary Dunn,ojimenez@example.com,ojimenez,30/12/59,Female,Port Brandonfort,25/03/24,25/03/25,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smart TV,Low,3.8,10
2210,Jacob Mitchell,wfox@example.net,wfox,05/01/01,Male,Lopezfurt,09/02/24,08/02/25,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Comedy,Smartphone,Low,4.4,8
2211,Jennifer Watts,georgepeterson@example.com,georgepeterson,07/06/33,Female,Hernandezfurt,13/03/24,13/03/25,Monthly,Amex,Manual,Regular,Clothing,Sci-Fi,Tablet,Medium,3.4,8
2212,Shirley Salazar,margarethodge@example.org,margarethodge,04/03/95,Male,Derekmouth,03/02/24,02/02/25,Annual,Mastercard,Auto-renew,Regular,Electronics,Documentary,Tablet,High,4.9,10
2213,Kayla Kelley,bradyronnie@example.com,bradyronnie,18/07/92,Male,Robinsonville,02/01/24,01/01/25,Annual,Mastercard,Manual,Occasional,Electronics,Comedy,Tablet,High,4.3,6
2214,Eric Moore,shannonortiz@example.com,shannonortiz,13/09/83,Male,Amberfurt,23/01/24,22/01/25,Annual,Mastercard,Auto-renew,Regular,Clothing,Action,Tablet,High,4.5,0
2215,Darren Hall,brian96@example.org,brian96,01/01/81,Male,Cummingsfort,06/02/24,05/02/25,Monthly,Amex,Auto-renew,Regular,Electronics,Romance,Tablet,Medium,4.8,1
2216,Ralph Norris,cgordon@example.com,cgordon,14/01/91,Male,New Jennifer,10/02/24,09/02/25,Monthly,Amex,Manual,Regular,Books,Sci-Fi,Smartphone,Medium,3,4
2217,Mr. John Jimenez,rodney08@example.net,rodney08,10/08/58,Female,Stanleyview,30/01/24,29/01/25,Monthly,Mastercard,Manual,Regular,Books,Romance,Tablet,Low,4.6,8
2218,Sydney Williamson,ycollins@example.org,ycollins,09/02/71,Male,East Andrew,24/01/24,23/01/25,Monthly,Mastercard,Manual,Regular,Electronics,Comedy,Smartphone,High,4.3,5
2219,Martin Berg,lroberts@example.com,lroberts,29/06/45,Male,North Ivanville,26/03/24,26/03/25,Annual,Visa,Auto-renew,Regular,Books,Documentary,Smart TV,Low,3.4,9
2220,David Lam,sanderssusan@example.com,sanderssusan,06/02/55,Male,Combsfurt,03/02/24,02/02/25,Monthly,Visa,Manual,Occasional,Clothing,Romance,Tablet,Medium,4.7,10
2221,Tammie Gonzalez,tylerlong@example.org,tylerlong,04/01/90,Female,Georgeside,26/02/24,25/02/25,Annual,Visa,Auto-renew,Regular,Clothing,Drama,Smartphone,Low,4.7,3
2222,Rhonda Fitzpatrick,cody41@example.com,cody41,20/01/51,Male,Williamsstad,27/02/24,26/02/25,Annual,Visa,Manual,Frequent,Books,Horror,Tablet,Low,3.5,7
2223,Andrew Kim,jmyers@example.net,jmyers,27/12/89,Female,Johnsonville,26/01/24,25/01/25,Annual,Amex,Auto-renew,Regular,Electronics,Horror,Smartphone,High,3.9,6
2224,Amy Simmons,brandonmendez@example.org,brandonmendez,31/12/94,Female,Port Mauriceberg,05/04/24,05/04/25,Monthly,Amex,Manual,Frequent,Electronics,Horror,Smart TV,Medium,3.1,0
2225,Benjamin Stafford,igray@example.net,igray,13/02/58,Male,Wilkinsville,07/01/24,06/01/25,Monthly,Visa,Manual,Occasional,Electronics,Romance,Tablet,Low,4.9,7
2226,Christopher Conway,millermichelle@example.com,millermichelle,26/12/48,Male,Robbinsborough,02/04/24,02/04/25,Annual,Mastercard,Manual,Frequent,Books,Action,Smart TV,Low,4,9
2227,Paul Castillo,harrissean@example.com,harrissean,13/09/84,Male,Johnsonfort,27/01/24,26/01/25,Monthly,Mastercard,Manual,Occasional,Clothing,Action,Tablet,Low,3.2,4
2228,Carrie Aguilar,cbrown@example.org,cbrown,11/04/02,Male,West Shanefort,22/03/24,22/03/25,Monthly,Amex,Auto-renew,Occasional,Books,Romance,Tablet,High,3.4,1
